project_id,project_name,project_type,launch_status,city,locality,state,latitude,longitude,address,postal_code,price_min,price_max,price_label,site_plan_url,has_rera_disclaimer,available_bhk_types,highlights,government_charges,bhk,property_type,area_sqft,area_type,price,price_authentic,possession,possession_raw,floorplan_2d_url,floorplan_3d_url,sellers
408242,Sheetal Dharohar,Residential,NEW LAUNCH,Ahmedabad North,SG Highway,Gujarat,23.131606,72.544818,"Bh Zydus Corporate park, near nirma university, S G Highway,Ahmedabad",0,13800000,19500000,1.38 - 1.95 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=54731,True,"3,4",First 22 storey project in Vaishnodevi area | 360 degree open view  | Situated close to SG Highway | Water available from both municipal corporation and borewell,"Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,3200.0,Super Built-up Area,19200000,True,Apr ‘26 possession,04-2026,https://newprojects.99acres.com/projects/sheetal_infrastructure_ahmedabad/sheetal_dharohar/maps/12g4kqy_1695294102_446725592.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=54731&bno=103&blockId=114600&fno=F1_103&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Proptiger Marketing Services Pvt Ltd (Dealer) | Galaxy Space Realtors (RERA REGISTERED Dealer) | BHAVESH PANDYA (Dealer)
408242,Sheetal Dharohar,Residential,NEW LAUNCH,Ahmedabad North,SG Highway,Gujarat,23.131606,72.544818,"Bh Zydus Corporate park, near nirma university, S G Highway,Ahmedabad",0,13800000,19500000,1.38 - 1.95 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=54731,True,"3,4",First 22 storey project in Vaishnodevi area | 360 degree open view  | Situated close to SG Highway | Water available from both municipal corporation and borewell,"Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,3250.0,Super Built-up Area,19500000,True,Apr ‘26 possession,04-2026,,,Proptiger Marketing Services Pvt Ltd (Dealer) | Galaxy Space Realtors (RERA REGISTERED Dealer)
393896,The 31st,Residential,NEW LAUNCH,Ahmedabad West,Thaltej,Gujarat,23.053571703811,72.484523496425,"Thaltej, Ahmedabad West",380059,39859056,42109164,3.99 - 4.21 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=49272,True,4,"31-storey landmark offering elevated sky living | 31,000+ sq.ft. of exclusive recreational spaces | Only 3 residences per floor with 5 high-speed lifts | Unobstructed 360° panoramic views","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,4464.0,Super Built-up Area,39859056,True,Dec ‘27 possession,12-2027,https://newprojects.99acres.com/projects/beverly_buildcon/beverly_the_31st/maps/peqll9li.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=49272&bno=101&blockId=101458&fno=F1_101&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,AV REALTY (Dealer) | Harsh Vakil (Dealer) | Kunal Shah (RERA REGISTERED Dealer)
393896,The 31st,Residential,NEW LAUNCH,Ahmedabad West,Thaltej,Gujarat,23.053571703811,72.484523496425,"Thaltej, Ahmedabad West",380059,39859056,42109164,3.99 - 4.21 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=49272,True,4,"31-storey landmark offering elevated sky living | 31,000+ sq.ft. of exclusive recreational spaces | Only 3 residences per floor with 5 high-speed lifts | Unobstructed 360° panoramic views","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,4716.0,Super Built-up Area,42109164,True,Dec ‘27 possession,12-2027,https://newprojects.99acres.com/projects/beverly_buildcon/beverly_the_31st/maps/u91yertm.png,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=49272&bno=103&blockId=108048&fno=F1_103&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,AV REALTY (Dealer) | Harsh Vakil (Dealer) | Kunal Shah (RERA REGISTERED Dealer)
384222,Kavisha The Canvas,Residential,NEW LAUNCH,Ahmedabad West,Wapa,Gujarat,23.020851,72.429244,"Nr. Sanskardham, Kavisha Canvas Road, Ahmedabad, Gujarat 380058",0,9933000,23026500,99.33 L - 2.3 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=47755,True,"3,4,5","Unique U-shaped layout boosts visual appeal and functionality | Landscaped areas and clubhouse with pool promote premium recreation | Comprehensive security features ensure a safe, tranquil environment | High-density arrangement maximizes green spaces for community health","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",3,Apartment,2200.0,Super Built-up Area,9933000,True,May ‘25 possession,05-2025,https://newprojects.99acres.com/projects/kavisha_group/kavisha_atria_the_canvas/maps/8c5k3k4b.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=47755&bno=104&blockId=98424&fno=F1_104&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Navin (Dealer) | Daxesh Patel (RERA REGISTERED Dealer) | Parikh Realestate Management Pvt Ltd (RERA REGISTERED Dealer) | Tanishqua Reality (RERA REGISTERED Dealer)
384222,Kavisha The Canvas,Residential,NEW LAUNCH,Ahmedabad West,Wapa,Gujarat,23.020851,72.429244,"Nr. Sanskardham, Kavisha Canvas Road, Ahmedabad, Gujarat 380058",0,9933000,23026500,99.33 L - 2.3 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=47755,True,"3,4,5","Unique U-shaped layout boosts visual appeal and functionality | Landscaped areas and clubhouse with pool promote premium recreation | Comprehensive security features ensure a safe, tranquil environment | High-density arrangement maximizes green spaces for community health","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,3300.0,Super Built-up Area,14899500,True,May ‘25 possession,05-2025,https://newprojects.99acres.com/projects/kavisha_group/kavisha_atria_the_canvas/maps/spkoqwtl.png,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=47755&bno=101&blockId=98424&fno=F1_101&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Navin (Dealer) | Daxesh Patel (RERA REGISTERED Dealer) | Parikh Realestate Management Pvt Ltd (RERA REGISTERED Dealer) | Tanishqua Reality (RERA REGISTERED Dealer)
384222,Kavisha The Canvas,Residential,NEW LAUNCH,Ahmedabad West,Wapa,Gujarat,23.020851,72.429244,"Nr. Sanskardham, Kavisha Canvas Road, Ahmedabad, Gujarat 380058",0,9933000,23026500,99.33 L - 2.3 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=47755,True,"3,4,5","Unique U-shaped layout boosts visual appeal and functionality | Landscaped areas and clubhouse with pool promote premium recreation | Comprehensive security features ensure a safe, tranquil environment | High-density arrangement maximizes green spaces for community health","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,3600.0,Super Built-up Area,16254000,True,May ‘25 possession,05-2025,https://newprojects.99acres.com/projects/kavisha_group/kavisha_atria_the_canvas/maps/a7yq9377.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=47755&bno=102&blockId=98424&fno=F1_102&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Navin (Dealer) | Daxesh Patel (RERA REGISTERED Dealer) | Tanishqua Reality (RERA REGISTERED Dealer)
384222,Kavisha The Canvas,Residential,NEW LAUNCH,Ahmedabad West,Wapa,Gujarat,23.020851,72.429244,"Nr. Sanskardham, Kavisha Canvas Road, Ahmedabad, Gujarat 380058",0,9933000,23026500,99.33 L - 2.3 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=47755,True,"3,4,5","Unique U-shaped layout boosts visual appeal and functionality | Landscaped areas and clubhouse with pool promote premium recreation | Comprehensive security features ensure a safe, tranquil environment | High-density arrangement maximizes green spaces for community health","Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",5,Apartment,5100.0,Super Built-up Area,23026500,True,May ‘25 possession,05-2025,https://newprojects.99acres.com/projects/kavisha_group/kavisha_atria_the_canvas/maps/puv4ufev.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=47755&bno=103&blockId=98424&fno=F1_103&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Navin (Dealer) | Daxesh Patel (RERA REGISTERED Dealer) | Parikh Realestate Management Pvt Ltd (RERA REGISTERED Dealer) | Tanishqua Reality (RERA REGISTERED Dealer)
404274,HR Eliseo,Residential,NEW LAUNCH,Ahmedabad West,Shela,Gujarat,23.005887,72.451612,"Shela, Ahmedabad West",382465,14124986,26058194,1.41 - 2.61 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=52239,True,4,Well-designed units with ample space and lighting | Prime location on a 2-road corner for accessibility and visibility | Each tower has 3 lifts for smooth vertical movement | 11.11% price appreciation in the last 1 year,"Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,1409.96,Carpet Area,14124986,True,Oct ‘26 possession,10-2026,https://newprojects.99acres.com/projects/hr_spacecon_llp/hr_eliseo/maps/c9kj3hf1.jpg,https://www.99acres.com/exidmicrosite/property_2d3d_xid.php?projectCode=52239&bno=101&blockId=108506&fno=F1_101&measurement=1&jquery=1&compare=1&g2c=1&hide_button=1&switch_HD=1&platform=DESKTOP,Proptiger Marketing Services Pvt Ltd (Dealer) | Daksh Realtors (Dealer)
404274,HR Eliseo,Residential,NEW LAUNCH,Ahmedabad West,Shela,Gujarat,23.005887,72.451612,"Shela, Ahmedabad West",382465,14124986,26058194,1.41 - 2.61 Cr,https://www.99acres.com/exidmicrosite/siteplan_g2c.php?live=2&g2c=1&xid_request=1&code=52239,True,4,Well-designed units with ample space and lighting | Prime location on a 2-road corner for accessibility and visibility | Each tower has 3 lifts for smooth vertical movement | 11.11% price appreciation in the last 1 year,"Stamp Duty: 5.9 % for Male, 4.9 % for Female, 5.9 % for Joint (Male and Female), 4.9 % For Joint (Female and Female) | Registration Charges: Male Ownership: 1%, Female Ownership: No registration charges,  Joint (Male + Female) Ownership: 1 % ",4,Apartment,2740.17,Carpet Area,26058194,True,Oct ‘26 possession,10-2026,https://imagecdn.99acres.com/projects/example/fbgqwzq_1752730781_620047009.jpg,,Proptiger Marketing Services Pvt Ltd (Dealer) | Daksh Realtors (Dealer)
